account_id,customer_id,account_type,opening_date,status,credit_limit_eur,interest_rate_pct,opening_balance_eur
A003139,C01919,Savings Account,2024-12-08,Active,0,1.54,16693.73
A003140,C01920,Current Account,2022-08-22,Active,0,0.0,1381.98
A003141,C01920,Savings Account,2026-01-15,Active,0,1.41,7745.81
A003142,C01921,Current Account,2021-12-08,Active,0,0.0,6435.32
A003143,C01922,Savings Account,2025-05-03,Active,0,1.04,8387.98
A003144,C01922,Current Account,2025-01-11,Active,0,0.0,1935.9
A003145,C01923,Current Account,2022-08-06,Active,0,0.0,5049.1
A003146,C01924,Current Account,2026-03-26,Active,0,0.0,4047.05
A003147,C01925,Current Account,2021-11-17,Active,0,0.0,-155.27
A003148,C01925,Savings Account,2024-10-14,Active,0,1.89,12500.19
A003149,C01925,Credit Card,2021-10-24,Active,2300,18.61,0
A003150,C01926,Savings Account,2024-08-25,Active,0,1.98,10871.43
A003151,C01926,Current Account,2020-08-04,Active,0,0.0,744.3
A003152,C01927,Savings Account,2025-06-06,Active,0,0.92,7712.09
A003153,C01928,Savings Account,2021-05-02,Closed,0,0.93,15355.4
A003154,C01929,Savings Account,2026-07-31,Dormant,0,2.05,1742.8
A003155,C01929,Credit Card,2026-08-01,Active,2200,17.28,-605.42
A003156,C01930,Savings Account,2023-01-24,Active,0,1.98,31764.43
A003157,C01931,Current Account,2025-11-05,Active,0,0.0,1712.98
A003158,C01932,Current Account,2026-04-10,Active,0,0.0,759.24
A003159,C01933,Current Account,2025-10-03,Active,0,0.0,2616.89
A003160,C01933,Credit Card,2023-09-14,Active,7200,20.82,-2596.45
A003161,C01934,Savings Account,2026-05-25,Active,0,1.17,0
A003162,C01935,Current Account,2022-07-09,Active,0,0.0,5791.43
A003163,C01935,Savings Account,2021-08-25,Active,0,1.83,13127.16
A003164,C01935,Credit Card,2025-01-27,Dormant,5800,20.28,0
A003165,C01936,Savings Account,2024-12-21,Active,0,2.14,4555.63
A003166,C01936,Current Account,2024-11-20,Active,0,0.0,5272.74
A003167,C01937,Savings Account,2026-03-10,Active,0,1.94,26914.23
A003168,C01938,Current Account,2022-07-15,Closed,0,0.0,2282.58
A003169,C01939,Current Account,2025-08-27,Dormant,0,0.0,1754.07
A003170,C01940,Current Account,2023-12-10,Active,0,0.0,3494.04
A003171,C01940,Savings Account,2023-05-10,Active,0,1.91,7174.79
A003172,C01941,Current Account,2024-12-20,Active,0,0.0,1729.35
A003173,C01942,Current Account,2026-03-15,Active,0,0.0,1032.75
A003174,C01943,Current Account,2024-06-27,Active,0,0.0,2565.27
A003175,C01944,Current Account,2025-09-08,Active,0,0.0,1000.39
A003176,C01945,Current Account,2025-05-25,Active,0,0.0,2304.27
A003177,C01945,Savings Account,2026-02-09,Active,0,1.24,5431.55
A003178,C01946,Current Account,2026-05-14,Active,0,0.0,1444.85
A003179,C01947,Current Account,2022-10-11,Active,0,0.0,1418.08
A003180,C01948,Current Account,2024-03-22,Active,0,0.0,1637.34
A003181,C01948,Credit Card,2022-12-12,Active,5600,20.85,-807.55
A003182,C01949,Current Account,2026-05-22,Active,0,0.0,5434.91
A003183,C01950,Current Account,2026-03-12,Active,0,0.0,-224.89
A003184,C01951,Current Account,2026-07-28,Dormant,0,0.0,4350.74
A003185,C01951,Savings Account,2026-07-28,Active,0,0.97,24308.79
A003186,C01952,Current Account,2025-07-22,Active,0,0.0,7287.87
A003187,C01952,Credit Card,2026-06-21,Active,6700,21.71,-1.36
A003188,C01953,Current Account,2025-03-26,Active,0,0.0,6373.45
A003189,C01954,Current Account,2026-06-19,Active,0,0.0,617.5
A003190,C01954,Savings Account,2026-05-25,Active,0,0.84,767.2
A003191,C01955,Current Account,2024-02-18,Active,0,0.0,-500
A003192,C01956,Current Account,2026-07-22,Active,0,0.0,5178.88
A003193,C01956,Savings Account,2023-07-11,Active,0,1.61,25002.29
A003194,C01957,Current Account,2024-05-29,Active,0,0.0,1125.28
A003195,C01957,Savings Account,2023-05-17,Active,0,1.09,7553.23
A003196,C01958,Savings Account,2026-02-24,Active,0,1.93,0
A003197,C01959,Current Account,2023-02-04,Dormant,0,0.0,1879.35
A003198,C01960,Current Account,2024-11-17,Active,0,0.0,733.45
A003199,C01961,Savings Account,2026-04-02,Active,0,1.78,22198.46
A003200,C01962,Current Account,2026-06-02,Active,0,0.0,1071.3
A003201,C01962,Savings Account,2025-01-23,Active,0,1.33,2366.63
A003202,C01963,Savings Account,2026-05-07,Active,0,1.46,0
A003203,C01963,Current Account,2022-10-12,Active,0,0.0,3906.7
A003204,C01964,Current Account,2024-12-09,Active,0,0.0,992.61
A003205,C01964,Savings Account,2024-06-21,Active,0,1.25,0
A003206,C01965,Current Account,2023-02-06,Active,0,0.0,-157.3
A003207,C01965,Savings Account,2025-10-23,Active,0,2.17,6986.86
A003208,C01966,Current Account,2025-03-25,Active,0,0.0,-150.03
A003209,C01966,Credit Card,2023-11-22,Active,1500,19.66,-70.11
A003210,C01967,Current Account,2022-11-17,Active,0,0.0,996.6
A003211,C01967,Credit Card,2025-04-15,Active,3700,19.15,-1063.79
A003212,C01968,Savings Account,2022-10-01,Active,0,2.17,21123.31
A003213,C01968,Current Account,2025-08-24,Active,0,0.0,1837.31
A003214,C01969,Savings Account,2026-06-11,Active,0,1.97,9825.24
A003215,C01970,Current Account,2025-12-21,Active,0,0.0,484.93
A003216,C01970,Savings Account,2025-07-28,Dormant,0,2.06,6280.1
A003217,C01971,Savings Account,2025-10-24,Active,0,1.86,44787.23
A003218,C01972,Savings Account,2024-05-15,Active,0,1.88,4758.7
A003219,C01973,Current Account,2024-01-21,Active,0,0.0,2755.65
A003220,C01974,Savings Account,2025-03-12,Active,0,1.64,15217.43
A003221,C01974,Current Account,2020-03-31,Closed,0,0.0,1739.93
A003222,C01975,Current Account,2024-06-17,Active,0,0.0,7987.36
A003223,C01976,Current Account,2025-10-20,Active,0,0.0,888.45
A003224,C01976,Savings Account,2024-08-19,Active,0,0.93,7385.27
A003225,C01977,Savings Account,2023-09-17,Active,0,1.98,8191.69
A003226,C01977,Current Account,2020-02-02,Active,0,0.0,4425.77
A003227,C01978,Current Account,2022-10-30,Active,0,0.0,6117.51
A003228,C01979,Savings Account,2026-06-29,Active,0,0.91,10712.44
A003229,C01979,Current Account,2026-05-10,Active,0,0.0,3186.55
A003230,C01980,Savings Account,2025-09-10,Active,0,1.02,30449.24
A003231,C01980,Current Account,2024-03-09,Active,0,0.0,3509.61
A003232,C01980,Credit Card,2024-07-17,Active,14500,17.42,-8150.83
A003233,C01981,Savings Account,2025-05-30,Active,0,1.39,0
A003234,C01981,Credit Card,2025-06-14,Closed,7000,16.25,-1232.43
A003235,C01982,Savings Account,2026-05-16,Active,0,1.99,0
A003236,C01983,Current Account,2023-05-30,Active,0,0.0,2995.68
A003237,C01983,Savings Account,2026-06-03,Active,0,0.92,13549.59
A003238,C01984,Savings Account,2021-06-20,Active,0,1.55,2178.28
A003239,C01984,Current Account,2022-07-17,Active,0,0.0,741.49
A003240,C01985,Current Account,2023-06-02,Active,0,0.0,1314.68
A003241,C01986,Current Account,2026-04-08,Active,0,0.0,6386.16
A003242,C01987,Current Account,2025-07-21,Active,0,0.0,5521.96
A003243,C01988,Savings Account,2024-05-31,Active,0,0.98,18223.41
A003244,C01988,Current Account,2026-01-18,Active,0,0.0,2922.7
A003245,C01988,Credit Card,2024-05-01,Active,6100,21.12,-288.79
A003246,C01989,Savings Account,2025-01-19,Active,0,0.89,34168.2
A003247,C01989,Current Account,2024-02-13,Active,0,0.0,6459.98
A003248,C01990,Current Account,2026-06-10,Active,0,0.0,5387.57
A003249,C01991,Savings Account,2022-03-13,Active,0,0.93,6861.63
A003250,C01991,Current Account,2024-04-22,Active,0,0.0,1481.38
A003251,C01992,Savings Account,2024-09-10,Active,0,1.36,9252.53
A003252,C01993,Savings Account,2023-10-17,Closed,0,1.34,640.4
A003253,C01993,Current Account,2024-06-04,Active,0,0.0,1193.01
A003254,C01994,Savings Account,2026-04-30,Active,0,1.99,61476.64
A003255,C01994,Credit Card,2022-03-20,Active,9500,17.51,0
A003256,C01995,Current Account,2025-01-27,Active,0,0.0,3054.11
A003257,C01996,Current Account,2022-11-30,Active,0,0.0,3032.04
A003258,C01997,Current Account,2026-03-23,Active,0,0.0,4410.46
A003259,C01997,Credit Card,2025-11-29,Active,7700,21.23,-861.98
A003260,C01998,Savings Account,2021-07-20,Closed,0,2.05,26622.42
A003261,C01999,Current Account,2025-11-24,Active,0,0.0,2877.91
A003262,C02000,Current Account,2026-05-19,Active,0,0.0,6127.53
A003263,C02000,Savings Account,2025-03-15,Active,0,1.04,28415.82
A003264,C02001,Current Account,2025-08-02,Active,0,0.0,2440.97
A003265,C02001,Savings Account,2025-04-06,Closed,0,2.08,17568.57
A003266,C02001,Credit Card,2023-11-29,Active,5700,16.38,-921.07
A003267,C02002,Current Account,2024-09-07,Active,0,0.0,4730.88
A003268,C02003,Current Account,2026-02-09,Active,0,0.0,6302.66
A003269,C02003,Savings Account,2026-07-06,Active,0,0.97,30570.72
A003270,C02004,Savings Account,2026-03-28,Active,0,1.37,14880.2
A003271,C02004,Credit Card,2026-07-18,Dormant,10600,19.18,-2075.9
A003272,C02005,Current Account,2021-12-15,Active,0,0.0,4091.12
A003273,C02006,Current Account,2026-07-18,Active,0,0.0,2724.53
A003274,C02007,Current Account,2025-03-26,Active,0,0.0,5294.68
A003275,C02008,Savings Account,2025-07-04,Active,0,0.83,14326.49
A003276,C02009,Current Account,2024-03-11,Active,0,0.0,5647.54
A003277,C02009,Credit Card,2026-03-04,Dormant,5400,20.26,-1432.22
A003278,C02010,Savings Account,2026-06-24,Active,0,1.75,7928.49
A003279,C02011,Current Account,2024-02-25,Active,0,0.0,2381.63
A003280,C02011,Savings Account,2024-09-19,Active,0,1.75,9165.09
A003281,C02011,Credit Card,2024-06-29,Active,2200,15.62,-500.88
A003282,C02012,Current Account,2022-01-30,Active,0,0.0,623.53
A003283,C02013,Current Account,2024-12-23,Dormant,0,0.0,1116.24
A003284,C02013,Savings Account,2025-11-20,Active,0,1.94,2865.16
A003285,C02013,Credit Card,2024-10-28,Active,8400,16.9,-625.64
A003286,C02014,Current Account,2024-09-06,Closed,0,0.0,1576.77
A003287,C02014,Savings Account,2023-04-22,Active,0,1.78,10862.47
A003288,C02015,Current Account,2024-03-24,Active,0,0.0,2152.52
A003289,C02015,Savings Account,2021-11-20,Active,0,1.26,9211.59
A003290,C02016,Savings Account,2022-10-05,Active,0,1.32,13805.78
A003291,C02017,Savings Account,2020-02-25,Active,0,1.22,6847.57
A003292,C02017,Current Account,2023-06-09,Dormant,0,0.0,2150.74
A003293,C02018,Current Account,2025-01-24,Active,0,0.0,2835.76
A003294,C02019,Savings Account,2024-02-14,Active,0,1.33,28820.98
A003295,C02019,Current Account,2026-01-12,Active,0,0.0,3416.05
A003296,C02020,Savings Account,2022-03-31,Active,0,2.12,0
A003297,C02021,Current Account,2022-04-23,Active,0,0.0,268.68
A003298,C02021,Savings Account,2022-05-17,Closed,0,2.19,9368.9
A003299,C02022,Current Account,2026-06-11,Active,0,0.0,375.01
A003300,C02023,Current Account,2024-08-09,Active,0,0.0,7077.7
A003301,C02024,Current Account,2026-01-24,Active,0,0.0,-500
A003302,C02025,Current Account,2024-06-24,Active,0,0.0,2520.97
A003303,C02025,Savings Account,2024-10-24,Closed,0,1.66,16292.01
A003304,C02026,Current Account,2024-05-29,Active,0,0.0,6884.64
A003305,C02026,Savings Account,2025-09-02,Active,0,1.56,66864.01
A003306,C02027,Current Account,2024-03-11,Active,0,0.0,-289.94
A003307,C02027,Credit Card,2020-08-30,Active,5900,15.5,-371.05
A003308,C02028,Current Account,2026-07-24,Active,0,0.0,550.89
A003309,C02028,Savings Account,2022-09-01,Closed,0,2.13,3584.24
A003310,C02028,Credit Card,2022-06-27,Active,7800,21.19,-882.05
A003311,C02029,Current Account,2026-04-21,Active,0,0.0,-255.86
A003312,C02029,Credit Card,2025-01-12,Active,4400,21.83,-371.21
A003313,C02030,Current Account,2022-10-01,Dormant,0,0.0,4584.46
A003314,C02031,Current Account,2025-10-25,Active,0,0.0,1120.56
A003315,C02031,Savings Account,2026-03-21,Active,0,1.62,25894.55
A003316,C02032,Current Account,2026-03-13,Active,0,0.0,2963.65
A003317,C02032,Credit Card,2025-12-05,Active,10900,19.65,-2333.71
A003318,C02033,Current Account,2025-05-18,Active,0,0.0,2544.24
A003319,C02034,Current Account,2022-09-24,Active,0,0.0,6331.33
A003320,C02034,Savings Account,2024-04-02,Active,0,0.99,11681.85
A003321,C02034,Credit Card,2023-02-14,Active,12100,16.02,-5287.05
A003322,C02035,Savings Account,2024-10-06,Active,0,1.03,15310.47
A003323,C02035,Current Account,2025-03-13,Active,0,0.0,2971.76
A003324,C02035,Credit Card,2026-03-18,Active,11000,16.89,-2430.71
A003325,C02036,Current Account,2025-04-24,Active,0,0.0,2826.36
A003326,C02036,Savings Account,2023-12-24,Active,0,1.86,15790.0
A003327,C02037,Current Account,2021-04-28,Active,0,0.0,2592.77
A003328,C02037,Savings Account,2025-05-02,Active,0,1.83,2415.74
A003329,C02038,Current Account,2026-04-26,Active,0,0.0,2429.15
A003330,C02038,Savings Account,2026-05-08,Dormant,0,0.93,7478.93
A003331,C02039,Current Account,2022-01-04,Active,0,0.0,3984.01
A003332,C02040,Current Account,2021-07-10,Closed,0,0.0,2517.44
A003333,C02040,Credit Card,2026-05-12,Active,4200,16.79,-1229.25
A003334,C02041,Current Account,2026-05-23,Active,0,0.0,2803.89
A003335,C02041,Savings Account,2025-01-19,Active,0,1.27,0
A003336,C02042,Current Account,2026-01-18,Active,0,0.0,4352.92
A003337,C02042,Savings Account,2025-12-18,Dormant,0,1.76,5301.53
A003338,C02043,Current Account,2022-09-28,Active,0,0.0,3135.13
A003339,C02044,Savings Account,2026-06-27,Active,0,1.69,1758.23
A003340,C02044,Current Account,2026-06-30,Active,0,0.0,3619.0
A003341,C02045,Current Account,2024-02-21,Active,0,0.0,3086.56
A003342,C02045,Credit Card,2023-12-02,Active,7200,17.19,-870.89
A003343,C02046,Current Account,2025-09-23,Active,0,0.0,1233.01
A003344,C02047,Current Account,2025-02-04,Active,0,0.0,687.52
A003345,C02047,Credit Card,2025-04-13,Active,4500,18.39,-856.0
A003346,C02048,Savings Account,2023-05-18,Active,0,1.38,21400.85
A003347,C02048,Current Account,2025-06-04,Active,0,0.0,561.13
A003348,C02049,Current Account,2022-11-01,Active,0,0.0,3396.03
A003349,C02049,Credit Card,2025-05-16,Active,5400,21.68,0
A003350,C02050,Savings Account,2025-03-20,Active,0,0.94,24643.07
A003351,C02050,Credit Card,2023-07-07,Active,14300,20.36,-881.32
A003352,C02051,Current Account,2026-07-23,Active,0,0.0,1117.55
A003353,C02051,Credit Card,2025-04-04,Active,9900,17.09,-2694.29
A003354,C02052,Savings Account,2024-11-18,Active,0,1.9,13856.06
A003355,C02053,Current Account,2022-09-27,Active,0,0.0,1728.73
A003356,C02054,Current Account,2023-09-15,Active,0,0.0,459.73
A003357,C02054,Credit Card,2020-05-30,Active,11900,17.99,-1899.1
A003358,C02055,Savings Account,2025-03-13,Active,0,1.37,9600.73
A003359,C02055,Current Account,2025-04-20,Active,0,0.0,3086.26
A003360,C02055,Credit Card,2024-04-26,Active,5400,19.94,-1665.87
A003361,C02056,Current Account,2022-08-23,Active,0,0.0,1300.34
A003362,C02056,Savings Account,2025-01-17,Active,0,1.84,3479.9
A003363,C02057,Current Account,2025-02-02,Dormant,0,0.0,2573.45
A003364,C02058,Savings Account,2023-07-17,Active,0,2.16,29305.84
A003365,C02059,Current Account,2026-05-16,Active,0,0.0,4905.91
A003366,C02060,Current Account,2025-12-21,Active,0,0.0,6613.07
A003367,C02060,Savings Account,2025-11-26,Active,0,0.94,15937.6
A003368,C02061,Current Account,2026-06-15,Dormant,0,0.0,1900.75
A003369,C02061,Savings Account,2024-08-08,Active,0,1.51,6254.58
A003370,C02061,Credit Card,2026-07-18,Active,6000,21.9,-94.11
A003371,C02062,Savings Account,2025-04-03,Active,0,0.91,5044.21
A003372,C02063,Current Account,2020-10-21,Active,0,0.0,2343.39
A003373,C02063,Savings Account,2025-10-09,Active,0,1.51,20479.91
A003374,C02063,Credit Card,2024-10-07,Active,10100,17.08,-2021.44
A003375,C02064,Current Account,2026-03-28,Active,0,0.0,787.42
A003376,C02065,Savings Account,2026-06-08,Active,0,1.83,14527.57
A003377,C02065,Current Account,2024-09-26,Active,0,0.0,1384.75
A003378,C02066,Savings Account,2025-12-31,Active,0,1.64,7852.45
A003379,C02067,Savings Account,2023-03-10,Active,0,1.78,3557.12
A003380,C02067,Current Account,2023-03-27,Active,0,0.0,2931.39
A003381,C02068,Savings Account,2025-12-06,Active,0,0.85,26997.93
A003382,C02068,Credit Card,2023-11-11,Active,15000,16.93,-454.3
A003383,C02069,Savings Account,2023-04-02,Active,0,1.04,22090.59
A003384,C02069,Current Account,2026-04-02,Active,0,0.0,4875.1
A003385,C02070,Current Account,2026-04-05,Active,0,0.0,1405.41
A003386,C02070,Savings Account,2026-07-16,Active,0,1.27,7473.8
A003387,C02070,Credit Card,2025-11-04,Active,6700,16.06,-1545.64
A003388,C02071,Savings Account,2026-07-23,Active,0,0.94,41371.72
A003389,C02071,Current Account,2026-06-14,Active,0,0.0,9301.48
A003390,C02072,Current Account,2024-05-16,Active,0,0.0,4123.26
A003391,C02073,Savings Account,2023-06-12,Active,0,1.81,15478.26
A003392,C02073,Current Account,2025-09-23,Closed,0,0.0,1691.11
A003393,C02074,Savings Account,2024-01-01,Dormant,0,0.95,11347.68
A003394,C02075,Current Account,2024-10-04,Active,0,0.0,10723.31
A003395,C02076,Current Account,2026-07-22,Active,0,0.0,1702.7
A003396,C02076,Savings Account,2026-08-01,Active,0,1.47,30183.52
A003397,C02077,Current Account,2026-07-25,Active,0,0.0,448.7
A003398,C02078,Current Account,2026-03-13,Active,0,0.0,1973.69
A003399,C02078,Savings Account,2025-02-12,Active,0,1.62,10867.4
A003400,C02078,Credit Card,2024-07-21,Active,5300,16.35,-587.66
A003401,C02079,Current Account,2021-08-26,Active,0,0.0,7651.79
A003402,C02079,Savings Account,2020-11-18,Active,0,1.49,10607.12
A003403,C02080,Savings Account,2025-02-12,Active,0,2.15,16080.87
A003404,C02081,Current Account,2026-05-14,Active,0,0.0,5987.82
A003405,C02081,Credit Card,2026-06-23,Active,10700,17.56,-1257.07
A003406,C02082,Current Account,2024-12-05,Active,0,0.0,1839.01
A003407,C02082,Savings Account,2023-09-22,Active,0,1.53,2667.11
A003408,C02083,Current Account,2024-02-18,Active,0,0.0,6004.28
A003409,C02083,Savings Account,2026-01-16,Active,0,1.14,10879.12
A003410,C02083,Credit Card,2026-04-26,Active,9000,16.19,-2959.01
A003411,C02084,Current Account,2025-08-16,Active,0,0.0,4451.13
A003412,C02085,Savings Account,2025-10-11,Active,0,1.11,23812.66
A003413,C02086,Current Account,2023-04-15,Active,0,0.0,891.53
A003414,C02087,Current Account,2026-07-16,Active,0,0.0,4222.19
A003415,C02087,Savings Account,2026-07-10,Active,0,1.32,11967.08
A003416,C02087,Credit Card,2026-05-14,Active,6600,19.45,-89.5
A003417,C02088,Current Account,2024-04-09,Active,0,0.0,944.42
A003418,C02088,Savings Account,2022-04-04,Active,0,1.63,876.94
A003419,C02089,Current Account,2024-12-09,Active,0,0.0,2695.26
A003420,C02090,Current Account,2024-11-11,Active,0,0.0,2037.55
A003421,C02091,Current Account,2026-03-31,Dormant,0,0.0,7693.56
A003422,C02091,Savings Account,2026-04-21,Active,0,1.6,60744.51
A003423,C02092,Current Account,2024-12-11,Dormant,0,0.0,877.16
A003424,C02093,Current Account,2024-01-25,Active,0,0.0,1009.97
A003425,C02094,Current Account,2026-06-14,Active,0,0.0,4063.95
A003426,C02094,Savings Account,2025-12-19,Active,0,0.94,5984.31
A003427,C02095,Current Account,2025-06-23,Active,0,0.0,5894.74
A003428,C02095,Savings Account,2026-06-17,Active,0,1.22,37403.41
A003429,C02096,Current Account,2026-03-30,Active,0,0.0,2665.27
A003430,C02097,Current Account,2025-07-25,Active,0,0.0,-140.93
A003431,C02098,Savings Account,2022-11-13,Active,0,1.38,7270.73
A003432,C02099,Current Account,2026-06-13,Active,0,0.0,1671.91
A003433,C02099,Credit Card,2025-11-22,Active,3300,17.52,-874.65
A003434,C02100,Savings Account,2023-02-16,Closed,0,1.28,16834.6
A003435,C02101,Current Account,2025-12-12,Active,0,0.0,2044.94
A003436,C02102,Current Account,2025-02-12,Active,0,0.0,4578.03
A003437,C02103,Current Account,2025-11-29,Active,0,0.0,3504.15
A003438,C02103,Credit Card,2025-10-09,Closed,5500,16.86,-1760.54
A003439,C02104,Current Account,2026-05-11,Active,0,0.0,2788.36
A003440,C02105,Savings Account,2025-01-01,Active,0,0.83,9696.98
A003441,C02106,Current Account,2026-05-26,Active,0,0.0,1312.21
A003442,C02107,Current Account,2022-01-02,Active,0,0.0,472.65
A003443,C02107,Savings Account,2026-06-08,Active,0,0.99,2846.63
A003444,C02107,Credit Card,2021-02-22,Active,6900,20.92,-433.94
A003445,C02108,Current Account,2026-03-03,Active,0,0.0,2041.73
A003446,C02108,Savings Account,2024-05-11,Closed,0,1.23,11802.58
A003447,C02108,Credit Card,2024-06-16,Closed,4900,16.24,-674.47
A003448,C02109,Savings Account,2023-09-22,Dormant,0,1.87,3290.27
A003449,C02109,Current Account,2024-01-04,Active,0,0.0,958.97
A003450,C02109,Credit Card,2025-11-18,Active,8000,17.02,-743.48
A003451,C02110,Current Account,2025-07-07,Active,0,0.0,6663.67
A003452,C02111,Current Account,2023-11-25,Active,0,0.0,2375.46
A003453,C02111,Savings Account,2022-07-19,Active,0,0.87,0
A003454,C02111,Credit Card,2022-06-16,Closed,10100,19.6,-2725.52
A003455,C02112,Savings Account,2022-11-11,Active,0,1.52,16427.4
A003456,C02112,Credit Card,2022-01-23,Active,8700,17.34,-1197.3
A003457,C02113,Current Account,2025-01-15,Active,0,0.0,-110.35
A003458,C02113,Savings Account,2025-08-12,Active,0,2.16,24356.55
A003459,C02113,Credit Card,2026-01-17,Active,13400,20.83,-6255.33
A003460,C02114,Current Account,2025-01-10,Active,0,0.0,1633.58
A003461,C02115,Savings Account,2026-07-28,Active,0,1.57,15544.46
A003462,C02115,Credit Card,2026-07-10,Active,7100,18.59,-663.24
A003463,C02116,Current Account,2026-01-07,Active,0,0.0,7360.31
A003464,C02116,Credit Card,2025-12-25,Active,15000,18.88,-2093.59
A003465,C02117,Current Account,2020-05-19,Active,0,0.0,3062.88
A003466,C02118,Savings Account,2024-04-23,Active,0,1.31,7930.84
A003467,C02119,Savings Account,2024-12-07,Active,0,1.18,22756.97
A003468,C02120,Current Account,2024-04-18,Active,0,0.0,2813.62
A003469,C02120,Savings Account,2021-08-01,Active,0,1.12,27348.46
A003470,C02121,Current Account,2024-04-05,Active,0,0.0,-248.08
A003471,C02122,Current Account,2025-09-03,Active,0,0.0,2028.38
A003472,C02123,Current Account,2023-03-19,Active,0,0.0,1775.39
A003473,C02123,Savings Account,2022-07-26,Active,0,1.84,23735.68
A003474,C02124,Current Account,2025-12-16,Active,0,0.0,7231.16
A003475,C02124,Savings Account,2023-04-18,Active,0,1.61,24408.16
A003476,C02125,Savings Account,2026-05-06,Active,0,2.19,26389.11
A003477,C02126,Savings Account,2022-08-30,Active,0,1.46,30312.61
A003478,C02126,Credit Card,2026-05-29,Active,3700,17.55,-1462.07
A003479,C02127,Current Account,2023-12-30,Active,0,0.0,9584.22
A003480,C02128,Savings Account,2025-02-22,Active,0,1.67,33457.36
A003481,C02129,Savings Account,2026-07-14,Active,0,0.89,14756.93
A003482,C02129,Credit Card,2026-07-26,Active,8900,15.8,-2290.5
A003483,C02130,Current Account,2021-09-03,Active,0,0.0,9218.0
A003484,C02130,Credit Card,2024-01-22,Active,14400,21.35,-1909.12
A003485,C02131,Savings Account,2021-11-01,Active,0,0.98,24031.93
A003486,C02131,Credit Card,2024-01-24,Active,5000,18.06,-1077.75
A003487,C02132,Current Account,2023-05-20,Active,0,0.0,1212.58
A003488,C02132,Savings Account,2023-02-04,Active,0,2.15,16122.52
A003489,C02133,Savings Account,2026-04-16,Active,0,0.87,9716.67
A003490,C02134,Current Account,2023-06-20,Active,0,0.0,2503.56
A003491,C02135,Current Account,2025-12-29,Active,0,0.0,1981.83
A003492,C02136,Current Account,2026-06-30,Active,0,0.0,2672.92
A003493,C02136,Savings Account,2026-07-04,Active,0,1.67,16776.1
A003494,C02137,Savings Account,2024-11-08,Closed,0,1.14,0
A003495,C02137,Current Account,2025-02-26,Active,0,0.0,5828.28
A003496,C02137,Credit Card,2024-05-20,Active,9300,15.91,-3638.72
A003497,C02138,Current Account,2026-01-28,Active,0,0.0,3450.7
A003498,C02139,Savings Account,2026-01-14,Active,0,2.02,2820.28
A003499,C02139,Credit Card,2025-12-31,Active,2100,17.36,-507.06
A003500,C02140,Current Account,2023-12-01,Active,0,0.0,914.55
A003501,C02141,Current Account,2024-09-22,Active,0,0.0,747.66
A003502,C02142,Current Account,2024-10-07,Active,0,0.0,7225.98
A003503,C02142,Credit Card,2025-02-15,Dormant,15000,16.19,-724.49
A003504,C02143,Savings Account,2025-08-20,Active,0,0.85,10805.44
A003505,C02143,Current Account,2022-04-10,Closed,0,0.0,152.59
A003506,C02144,Current Account,2026-04-29,Active,0,0.0,6284.49
A003507,C02145,Current Account,2024-12-16,Active,0,0.0,1904.12
A003508,C02146,Current Account,2023-01-10,Active,0,0.0,1952.09
A003509,C02146,Savings Account,2022-10-28,Active,0,1.05,0
A003510,C02146,Credit Card,2023-06-26,Active,3300,17.37,-745.53
A003511,C02147,Savings Account,2025-03-16,Active,0,1.07,5888.74
A003512,C02148,Current Account,2025-03-05,Active,0,0.0,2296.2
A003513,C02148,Credit Card,2025-09-15,Active,4800,17.05,-824.14
A003514,C02149,Current Account,2025-06-01,Active,0,0.0,2257.96
A003515,C02150,Savings Account,2026-03-14,Active,0,2.19,3344.96
A003516,C02151,Current Account,2025-07-28,Active,0,0.0,2170.14
A003517,C02152,Savings Account,2023-01-08,Active,0,2.08,5966.9
A003518,C02152,Current Account,2025-08-16,Active,0,0.0,4983.38
A003519,C02152,Credit Card,2025-04-09,Active,11600,20.38,-1055.54
A003520,C02153,Current Account,2024-04-20,Closed,0,0.0,2699.88
A003521,C02154,Current Account,2024-01-27,Dormant,0,0.0,5522.37
A003522,C02154,Savings Account,2024-09-05,Dormant,0,1.6,24134.04
A003523,C02155,Current Account,2026-01-06,Dormant,0,0.0,726.35
A003524,C02155,Credit Card,2026-04-16,Active,11800,21.89,-4154.33
A003525,C02156,Current Account,2025-02-28,Dormant,0,0.0,2506.13
A003526,C02156,Credit Card,2025-07-08,Active,10400,17.93,-1900.09
A003527,C02157,Current Account,2025-10-02,Active,0,0.0,7688.3
A003528,C02158,Current Account,2025-05-19,Dormant,0,0.0,1840.72
A003529,C02158,Savings Account,2022-06-19,Dormant,0,1.26,4254.52
A003530,C02158,Credit Card,2024-12-23,Active,9700,17.36,-4261.63
A003531,C02159,Savings Account,2026-03-06,Active,0,1.78,10954.27
A003532,C02159,Current Account,2025-08-06,Active,0,0.0,2594.12
A003533,C02160,Current Account,2025-01-06,Active,0,0.0,745.64
A003534,C02160,Savings Account,2024-07-07,Active,0,1.23,14374.49
A003535,C02161,Current Account,2025-10-03,Active,0,0.0,9578.09
A003536,C02162,Savings Account,2022-04-06,Active,0,1.19,11259.44
A003537,C02162,Current Account,2024-01-21,Dormant,0,0.0,2619.85
A003538,C02162,Credit Card,2023-02-09,Active,3400,18.58,-543.43
A003539,C02163,Current Account,2025-09-12,Active,0,0.0,1421.44
