customer_id,country,age_group,segment,annual_income_eur,risk_score,acquisition_channel,join_date,digital_active
C01146,Netherlands,35-44,Mass Market,41000,658,Branch,2021-02-14,0
C01147,Germany,25-34,Young Professional,48800,786,Referral,2021-09-07,1
C01148,Germany,45-54,Mass Market,65700,683,Paid Search,2025-04-14,0
C01149,Luxembourg,35-44,Mass Market,52200,642,Referral,2021-04-04,1
C01150,Germany,65+,Affluent,61100,746,Organic Web,2024-12-27,1
C01151,Belgium,55-64,Family,75900,720,Organic Web,2020-02-29,1
C01152,Belgium,25-34,Mass Market,22400,724,Organic Web,2024-12-09,1
C01153,Belgium,25-34,Affluent,56900,699,Partner,2021-12-28,1
C01154,Netherlands,25-34,Mass Market,42500,622,Paid Search,2024-07-01,1
C01155,France,65+,Mass Market,37800,632,Paid Search,2022-02-20,1
C01156,France,45-54,Mass Market,62700,657,Paid Search,2020-03-26,0
C01157,Belgium,65+,Affluent,85900,693,Branch,2024-07-16,1
C01158,France,55-64,Family,49900,754,Paid Search,2023-03-11,1
C01159,France,35-44,Young Professional,56500,661,Referral,2021-08-29,1
C01160,France,18-24,Family,17600,719,Referral,2022-06-13,1
C01161,France,25-34,Family,16000,641,Partner,2024-10-31,1
C01162,Belgium,35-44,Family,57200,776,Organic Web,2025-06-18,1
C01163,France,55-64,Senior,43400,658,Organic Web,2019-11-09,1
C01164,Belgium,18-24,Young Professional,26600,689,Branch,2025-12-16,1
C01165,Germany,35-44,Mass Market,52900,664,Branch,2021-07-04,1
C01166,France,35-44,Affluent,76300,631,Organic Web,2022-08-09,1
C01167,Luxembourg,35-44,Mass Market,45100,723,Organic Web,2021-06-11,1
C01168,Belgium,18-24,Young Professional,40600,791,Branch,2024-01-12,1
C01169,Netherlands,35-44,Mass Market,57400,690,Referral,2026-05-25,1
C01170,Belgium,35-44,Mass Market,58200,568,Partner,2024-07-03,1
C01171,Belgium,55-64,Mass Market,64300,705,Paid Search,2023-12-04,0
C01172,France,25-34,Mass Market,59300,639,Referral,2019-08-23,1
C01173,Belgium,45-54,Young Professional,39000,629,Branch,2020-09-16,1
C01174,Belgium,35-44,Mass Market,54500,627,Branch,2020-01-02,1
C01175,Belgium,18-24,Mass Market,31400,743,Organic Web,2020-07-21,1
C01176,Belgium,18-24,Family,25300,619,Organic Web,2024-09-11,0
C01177,Belgium,25-34,Young Professional,44500,678,Organic Web,2020-10-15,0
C01178,Belgium,45-54,Young Professional,60000,707,Organic Web,2022-01-12,1
C01179,Belgium,25-34,Affluent,92300,770,Paid Search,2025-10-18,1
C01180,Belgium,45-54,Mass Market,71500,681,Paid Search,2020-07-11,0
C01181,Luxembourg,55-64,Mass Market,42400,663,Referral,2025-09-29,1
C01182,Netherlands,25-34,Family,28000,675,Organic Web,2026-03-12,1
C01183,France,25-34,Family,52400,766,Branch,2021-11-17,1
C01184,Netherlands,55-64,Affluent,104200,646,Branch,2026-01-10,1
C01185,Belgium,45-54,Senior,65600,656,Organic Web,2022-09-17,1
C01186,Belgium,55-64,Family,48800,726,Referral,2022-05-27,0
C01187,Luxembourg,35-44,Young Professional,33000,525,Paid Search,2021-09-25,1
C01188,Netherlands,25-34,Family,48000,585,Partner,2023-10-12,1
C01189,Netherlands,25-34,Family,53100,714,Paid Search,2022-10-23,1
C01190,Belgium,18-24,Mass Market,26200,632,Paid Search,2020-02-10,1
C01191,France,25-34,Young Professional,45900,631,Branch,2019-07-05,1
C01192,Belgium,25-34,Mass Market,26100,702,Organic Web,2021-09-26,1
C01193,Belgium,35-44,Mass Market,62300,643,Partner,2021-07-22,1
C01194,Netherlands,55-64,Mass Market,60700,647,Branch,2019-09-22,1
C01195,Netherlands,25-34,Family,58700,802,Organic Web,2025-12-03,1
C01196,Belgium,18-24,Family,30800,613,Referral,2019-06-24,1
C01197,Netherlands,35-44,Family,52800,724,Organic Web,2021-08-22,1
C01198,Netherlands,25-34,Family,21200,646,Organic Web,2019-11-13,1
C01199,Belgium,18-24,Mass Market,22100,646,Branch,2021-03-14,1
C01200,Germany,18-24,Mass Market,20900,605,Branch,2020-08-25,1
C01201,France,35-44,Family,70800,649,Branch,2022-05-14,1
C01202,Netherlands,18-24,Mass Market,21800,651,Branch,2022-06-12,1
C01203,Belgium,45-54,Young Professional,56100,665,Paid Search,2025-08-12,1
C01204,Belgium,45-54,Mass Market,62900,709,Organic Web,2023-05-29,1
C01205,Germany,35-44,Family,57700,739,Branch,2021-03-30,1
C01206,Luxembourg,55-64,Young Professional,33300,665,Organic Web,2022-05-08,0
C01207,Netherlands,25-34,Mass Market,43400,795,Branch,2025-12-17,1
C01208,Netherlands,45-54,Young Professional,61900,603,Organic Web,2019-07-06,1
C01209,Germany,35-44,Family,68400,626,Organic Web,2021-08-03,1
C01210,Germany,45-54,Mass Market,61800,689,Partner,2019-05-08,0
C01211,France,18-24,Family,19300,737,Organic Web,2020-08-30,1
C01212,Belgium,35-44,Family,52000,596,Partner,2023-09-08,1
C01213,Belgium,45-54,Family,62200,608,Paid Search,2024-08-13,1
C01214,Belgium,25-34,Family,38700,620,Organic Web,2021-08-08,1
C01215,Belgium,25-34,Mass Market,41300,728,Referral,2024-08-25,1
C01216,Netherlands,25-34,Senior,41900,559,Branch,2024-01-03,1
C01217,Belgium,25-34,Family,34500,747,Paid Search,2021-06-28,1
C01218,Germany,65+,Mass Market,52300,676,Referral,2022-10-30,1
C01219,Belgium,18-24,Senior,29500,666,Referral,2020-04-14,0
C01220,Belgium,25-34,Mass Market,45500,602,Paid Search,2021-10-14,1
C01221,Luxembourg,45-54,Affluent,82200,780,Referral,2022-07-02,0
C01222,Belgium,35-44,Family,56400,667,Paid Search,2020-11-30,0
C01223,Netherlands,25-34,Mass Market,53400,714,Branch,2021-06-30,1
C01224,Belgium,45-54,Mass Market,56100,688,Paid Search,2024-04-11,1
C01225,Belgium,45-54,Young Professional,44400,651,Partner,2021-06-08,0
C01226,Netherlands,25-34,Young Professional,42100,684,Referral,2024-12-20,1
C01227,Belgium,55-64,Mass Market,54100,656,Organic Web,2023-04-29,1
C01228,Belgium,25-34,Young Professional,49400,750,Organic Web,2019-07-23,1
C01229,Belgium,25-34,Senior,49900,600,Branch,2019-10-12,1
C01230,Germany,25-34,Family,52900,645,Referral,2026-07-10,1
C01231,Netherlands,55-64,Mass Market,77800,618,Organic Web,2023-09-11,1
C01232,Belgium,35-44,Family,46400,646,Branch,2023-08-26,1
C01233,Germany,45-54,Mass Market,51000,589,Paid Search,2023-03-15,1
C01234,Belgium,35-44,Mass Market,60800,604,Partner,2025-04-13,1
C01235,Germany,35-44,Family,38200,774,Paid Search,2023-10-07,1
C01236,France,25-34,Family,24100,764,Partner,2025-03-26,1
C01237,Germany,45-54,Family,65700,720,Branch,2025-09-25,0
C01238,Netherlands,55-64,Affluent,101800,647,Branch,2024-11-17,1
C01239,Netherlands,45-54,Mass Market,88900,764,Paid Search,2025-05-17,1
C01240,Belgium,45-54,Family,75200,724,Paid Search,2020-07-02,1
C01241,Belgium,45-54,Mass Market,66300,746,Referral,2022-09-18,0
C01242,Netherlands,25-34,Affluent,75100,772,Organic Web,2024-12-09,1
C01243,Germany,55-64,Affluent,114900,763,Organic Web,2023-08-12,1
C01244,France,35-44,Mass Market,28300,578,Referral,2026-05-19,1
C01245,Belgium,55-64,Mass Market,55300,667,Paid Search,2021-09-08,1
C01246,Belgium,18-24,Mass Market,29300,729,Branch,2021-10-27,1
C01247,Netherlands,65+,Mass Market,26700,738,Partner,2019-03-05,1
C01248,Belgium,25-34,Affluent,70500,650,Organic Web,2025-08-05,1
C01249,Germany,45-54,Mass Market,68600,623,Referral,2025-06-14,1
C01250,Netherlands,45-54,Senior,66500,647,Branch,2025-12-14,1
C01251,Netherlands,35-44,Family,62400,676,Branch,2022-02-10,1
C01252,Belgium,25-34,Young Professional,51500,626,Partner,2020-01-13,1
C01253,Belgium,45-54,Mass Market,49000,698,Organic Web,2025-05-04,0
C01254,Belgium,25-34,Young Professional,36700,570,Organic Web,2026-06-13,1
C01255,Germany,25-34,Family,34800,650,Branch,2024-12-19,1
C01256,Germany,35-44,Family,57900,683,Partner,2023-12-12,1
C01257,Netherlands,35-44,Young Professional,35500,661,Paid Search,2026-02-02,1
C01258,Germany,35-44,Young Professional,61800,653,Partner,2023-11-28,0
C01259,Belgium,35-44,Family,51100,738,Paid Search,2020-12-10,1
C01260,Belgium,45-54,Family,46900,718,Paid Search,2026-06-02,1
C01261,Germany,18-24,Mass Market,28000,681,Partner,2021-01-24,1
C01262,Germany,25-34,Family,50600,578,Organic Web,2024-06-26,1
C01263,Belgium,45-54,Mass Market,85100,742,Branch,2019-06-17,1
C01264,Netherlands,35-44,Young Professional,63200,711,Referral,2023-10-23,1
C01265,Luxembourg,18-24,Mass Market,28600,633,Branch,2024-09-21,0
C01266,Luxembourg,35-44,Family,59700,709,Branch,2023-10-17,1
C01267,Germany,35-44,Mass Market,49800,592,Branch,2019-05-02,1
C01268,Belgium,55-64,Senior,44900,720,Paid Search,2022-10-28,1
C01269,Germany,45-54,Mass Market,54200,661,Referral,2023-05-05,1
C01270,Belgium,45-54,Senior,55000,741,Paid Search,2022-01-11,1
C01271,Belgium,25-34,Senior,62000,773,Referral,2022-08-07,1
C01272,Luxembourg,35-44,Mass Market,45600,759,Branch,2021-06-06,1
C01273,Netherlands,45-54,Young Professional,57500,645,Organic Web,2019-12-15,0
C01274,Belgium,25-34,Mass Market,40400,698,Branch,2024-11-02,1
C01275,Belgium,35-44,Senior,56500,756,Partner,2023-01-25,1
C01276,France,45-54,Family,69000,733,Referral,2019-07-17,0
C01277,France,45-54,Senior,58400,626,Paid Search,2025-12-02,1
C01278,Belgium,45-54,Mass Market,66800,684,Partner,2022-02-12,1
C01279,Netherlands,45-54,Family,79200,720,Referral,2019-07-17,1
C01280,Germany,35-44,Senior,27700,519,Partner,2021-12-09,0
C01281,France,45-54,Mass Market,48600,654,Branch,2024-10-13,1
C01282,Belgium,55-64,Mass Market,52200,677,Paid Search,2023-12-24,0
C01283,Belgium,18-24,Family,29300,652,Organic Web,2022-04-16,1
C01284,Belgium,25-34,Mass Market,46800,704,Paid Search,2019-10-25,1
C01285,France,25-34,Mass Market,46600,579,Partner,2019-03-25,1
C01286,Germany,25-34,Senior,53300,794,Branch,2019-07-15,1
C01287,Belgium,25-34,Affluent,84200,641,Referral,2019-02-18,1
C01288,Netherlands,25-34,Mass Market,46100,633,Branch,2020-06-06,1
C01289,France,55-64,Affluent,77700,646,Partner,2025-09-17,0
C01290,Belgium,45-54,Mass Market,32300,585,Paid Search,2019-02-14,0
C01291,Luxembourg,55-64,Affluent,117600,666,Organic Web,2024-09-28,1
C01292,Netherlands,55-64,Mass Market,70900,607,Organic Web,2019-04-29,1
C01293,France,35-44,Family,68700,620,Partner,2019-12-16,1
C01294,France,18-24,Family,28200,738,Referral,2024-11-09,1
C01295,Belgium,45-54,Young Professional,51300,623,Branch,2024-02-13,1
C01296,Belgium,25-34,Mass Market,46700,580,Organic Web,2023-12-02,0
C01297,Netherlands,35-44,Mass Market,69200,666,Branch,2026-01-26,1
C01298,Belgium,45-54,Young Professional,58900,738,Organic Web,2019-09-16,1
C01299,France,35-44,Family,61300,723,Referral,2022-04-13,0
C01300,Belgium,35-44,Affluent,94300,714,Branch,2026-07-05,1
C01301,Belgium,25-34,Family,45600,766,Organic Web,2020-06-10,1
C01302,France,25-34,Family,39100,585,Paid Search,2021-05-31,1
C01303,Germany,35-44,Family,65000,633,Paid Search,2025-07-18,1
C01304,Netherlands,35-44,Family,30100,556,Partner,2022-07-12,0
C01305,Netherlands,55-64,Family,50200,620,Branch,2020-12-08,1
C01306,France,45-54,Family,67700,638,Organic Web,2023-01-02,1
C01307,Belgium,18-24,Senior,40200,689,Branch,2021-11-19,1
C01308,Luxembourg,25-34,Family,47400,570,Branch,2026-02-01,1
C01309,Belgium,45-54,Mass Market,68500,800,Paid Search,2025-12-02,1
C01310,Germany,18-24,Family,24200,625,Paid Search,2023-07-12,1
C01311,Belgium,18-24,Family,18000,668,Organic Web,2023-08-25,1
C01312,Belgium,35-44,Affluent,105900,799,Branch,2020-05-02,0
C01313,Netherlands,18-24,Affluent,45000,610,Organic Web,2019-02-05,1
C01314,Belgium,35-44,Young Professional,59500,820,Partner,2020-11-05,0
C01315,Belgium,45-54,Family,71500,754,Referral,2025-11-30,1
C01316,Netherlands,18-24,Mass Market,28300,724,Branch,2020-02-22,1
C01317,Netherlands,35-44,Mass Market,58400,630,Referral,2022-02-25,1
C01318,Luxembourg,25-34,Mass Market,41900,554,Branch,2025-06-01,1
C01319,France,45-54,Mass Market,82400,668,Branch,2025-01-28,1
C01320,Belgium,35-44,Young Professional,81700,704,Organic Web,2021-12-03,1
C01321,France,18-24,Mass Market,30200,463,Branch,2023-08-12,1
C01322,Netherlands,35-44,Young Professional,46300,633,Partner,2026-01-19,1
C01323,Belgium,35-44,Mass Market,49200,634,Organic Web,2026-04-03,1
C01324,France,55-64,Young Professional,62800,820,Organic Web,2025-08-20,0
C01325,Belgium,65+,Family,41900,646,Partner,2022-09-04,1
C01326,Netherlands,45-54,Senior,45400,754,Referral,2023-11-04,0
C01327,Netherlands,45-54,Family,71200,722,Paid Search,2020-01-24,1
C01328,Belgium,25-34,Family,42800,696,Branch,2019-02-04,0
C01329,Belgium,25-34,Family,43800,668,Paid Search,2023-10-09,1
C01330,Netherlands,25-34,Affluent,75500,676,Organic Web,2025-04-02,1
C01331,Germany,55-64,Family,63600,754,Organic Web,2021-09-25,1
C01332,Belgium,35-44,Family,70500,781,Partner,2025-05-10,0
C01333,Germany,65+,Family,28900,618,Branch,2021-07-22,1
C01334,Belgium,45-54,Mass Market,81600,590,Organic Web,2023-01-09,0
C01335,Belgium,25-34,Young Professional,35500,728,Referral,2022-02-09,0
C01336,Belgium,45-54,Senior,64800,775,Branch,2023-10-21,1
C01337,Luxembourg,65+,Mass Market,42200,850,Paid Search,2019-01-18,1
C01338,Germany,35-44,Mass Market,72000,711,Organic Web,2021-03-12,1
C01339,Netherlands,25-34,Family,33800,736,Partner,2021-10-20,1
C01340,Germany,45-54,Young Professional,67900,690,Branch,2021-02-12,0
C01341,Germany,25-34,Mass Market,25800,708,Paid Search,2025-01-29,1
C01342,Belgium,18-24,Mass Market,31700,704,Partner,2024-06-16,1
C01343,Luxembourg,55-64,Family,69000,664,Organic Web,2024-11-06,0
C01344,Belgium,25-34,Family,51700,765,Organic Web,2022-06-30,1
C01345,Germany,55-64,Young Professional,52800,752,Branch,2019-04-16,0
C01346,Netherlands,45-54,Young Professional,82200,689,Referral,2025-06-29,1
C01347,Belgium,45-54,Affluent,64200,687,Referral,2019-04-07,1
C01348,Netherlands,45-54,Family,52500,675,Paid Search,2022-06-29,1
C01349,Germany,35-44,Senior,57200,850,Organic Web,2019-10-16,1
C01350,Luxembourg,25-34,Family,33800,578,Organic Web,2023-04-12,1
C01351,Luxembourg,35-44,Affluent,76100,710,Partner,2025-01-20,1
C01352,Germany,45-54,Family,42800,648,Organic Web,2021-12-14,1
C01353,Belgium,35-44,Family,40200,778,Organic Web,2021-01-19,0
C01354,Belgium,18-24,Affluent,61200,726,Paid Search,2024-06-09,1
C01355,Netherlands,55-64,Family,66300,605,Partner,2023-05-13,1
C01356,France,45-54,Young Professional,48500,835,Organic Web,2026-05-13,1
C01357,Belgium,18-24,Young Professional,29900,766,Paid Search,2026-04-06,1
C01358,Germany,55-64,Affluent,105000,711,Referral,2025-10-25,1
C01359,Belgium,45-54,Family,37100,669,Referral,2023-12-27,1
C01360,Netherlands,65+,Senior,57200,619,Partner,2026-01-15,0
C01361,France,55-64,Mass Market,75900,850,Branch,2023-10-07,1
C01362,Belgium,45-54,Young Professional,80100,710,Partner,2025-10-24,1
C01363,Belgium,18-24,Young Professional,26100,728,Organic Web,2022-09-29,1
C01364,Germany,45-54,Young Professional,65700,761,Organic Web,2024-07-26,0
C01365,Belgium,55-64,Young Professional,71100,700,Partner,2024-07-15,0
C01366,Belgium,45-54,Affluent,94600,666,Organic Web,2019-08-11,0
C01367,France,25-34,Family,43800,737,Paid Search,2021-08-18,0
C01368,Netherlands,45-54,Affluent,119000,736,Branch,2025-02-02,1
C01369,Germany,25-34,Affluent,81700,636,Referral,2025-05-01,0
C01370,France,35-44,Senior,71700,663,Referral,2024-11-20,1
C01371,Belgium,25-34,Young Professional,46300,577,Organic Web,2025-01-02,1
C01372,Belgium,45-54,Young Professional,72200,663,Branch,2020-02-07,0
C01373,Belgium,25-34,Mass Market,38800,729,Branch,2021-08-11,1
C01374,Netherlands,35-44,Family,44300,616,Partner,2022-12-23,1
C01375,Netherlands,25-34,Young Professional,49100,680,Partner,2020-10-14,1
C01376,Germany,55-64,Mass Market,71900,715,Branch,2023-01-23,0
C01377,Belgium,35-44,Family,80500,612,Branch,2023-12-29,1
C01378,Belgium,45-54,Senior,53000,747,Paid Search,2023-01-17,1
C01379,Belgium,35-44,Young Professional,56600,759,Paid Search,2020-09-05,1
C01380,France,65+,Mass Market,30000,658,Organic Web,2022-12-25,1
C01381,France,25-34,Senior,77300,636,Organic Web,2024-04-01,1
C01382,Belgium,25-34,Mass Market,42100,683,Organic Web,2025-01-09,1
C01383,Germany,25-34,Mass Market,38500,610,Referral,2020-07-18,1
C01384,Germany,35-44,Affluent,95000,718,Branch,2020-10-10,1
C01385,Luxembourg,35-44,Mass Market,64200,571,Branch,2020-04-24,1
C01386,Belgium,25-34,Family,61400,666,Paid Search,2021-08-11,1
C01387,Belgium,35-44,Mass Market,54200,600,Referral,2021-04-24,1
C01388,Netherlands,65+,Mass Market,46100,700,Paid Search,2025-02-07,0
C01389,Belgium,35-44,Young Professional,41700,737,Referral,2020-07-27,1
C01390,Belgium,35-44,Young Professional,56900,786,Organic Web,2026-07-02,1
C01391,Netherlands,18-24,Young Professional,23700,830,Organic Web,2025-04-06,1
C01392,Germany,55-64,Young Professional,60500,639,Organic Web,2024-10-22,1
C01393,Luxembourg,35-44,Affluent,143300,708,Referral,2023-11-19,1
C01394,Belgium,35-44,Family,53500,692,Paid Search,2024-10-08,1
C01395,France,55-64,Mass Market,66800,737,Referral,2025-06-04,0
C01396,France,45-54,Family,32800,604,Organic Web,2025-01-15,1
C01397,France,18-24,Mass Market,22400,613,Partner,2020-12-06,1
C01398,Belgium,35-44,Family,54900,802,Branch,2021-10-08,1
C01399,Germany,25-34,Affluent,54800,542,Organic Web,2021-10-31,1
C01400,Belgium,18-24,Mass Market,26800,581,Referral,2022-06-10,0
C01401,France,35-44,Mass Market,57000,739,Organic Web,2023-09-09,1
C01402,Belgium,25-34,Young Professional,46000,646,Organic Web,2025-02-11,1
C01403,Germany,25-34,Mass Market,40300,675,Referral,2024-04-30,1
C01404,Luxembourg,45-54,Family,81000,809,Organic Web,2023-08-01,0
C01405,Luxembourg,45-54,Senior,72700,559,Referral,2025-06-16,0
C01406,Germany,55-64,Family,71500,806,Organic Web,2023-12-04,1
C01407,Netherlands,45-54,Affluent,138100,850,Branch,2023-02-17,1
C01408,Netherlands,45-54,Family,58700,624,Organic Web,2025-02-02,1
C01409,Netherlands,45-54,Young Professional,75500,723,Branch,2024-10-28,0
C01410,Belgium,25-34,Mass Market,34200,590,Organic Web,2023-01-25,1
C01411,Netherlands,45-54,Senior,63100,751,Referral,2021-01-16,0
C01412,Netherlands,25-34,Mass Market,30900,628,Referral,2025-03-15,1
C01413,France,55-64,Affluent,113200,730,Paid Search,2020-05-28,1
C01414,France,35-44,Mass Market,59700,788,Paid Search,2025-03-13,1
C01415,Belgium,18-24,Mass Market,38900,739,Branch,2021-12-24,1
C01416,Belgium,25-34,Mass Market,29900,684,Referral,2020-07-16,1
C01417,Luxembourg,25-34,Senior,37700,688,Organic Web,2022-08-25,1
C01418,Belgium,45-54,Young Professional,40400,572,Branch,2025-02-12,1
C01419,Netherlands,45-54,Young Professional,63900,653,Organic Web,2023-06-21,1
C01420,France,35-44,Mass Market,51100,657,Branch,2023-10-11,1
C01421,Netherlands,65+,Mass Market,31000,623,Branch,2024-01-09,0
C01422,Germany,35-44,Mass Market,79400,716,Organic Web,2024-11-19,1
C01423,Belgium,18-24,Family,24800,653,Organic Web,2025-03-18,1
C01424,Netherlands,65+,Young Professional,31900,666,Organic Web,2019-03-05,1
C01425,Belgium,55-64,Mass Market,61400,710,Partner,2020-04-12,1
C01426,Belgium,55-64,Young Professional,58600,671,Partner,2020-03-21,0
C01427,Belgium,18-24,Affluent,46500,695,Branch,2023-01-05,1
C01428,Belgium,25-34,Young Professional,37400,698,Partner,2026-02-25,0
C01429,Belgium,25-34,Mass Market,45100,663,Referral,2024-11-11,1
C01430,Belgium,18-24,Family,31200,772,Branch,2021-12-26,1
C01431,Belgium,65+,Affluent,70500,654,Branch,2023-01-11,1
C01432,Netherlands,18-24,Mass Market,27600,685,Paid Search,2026-04-16,1
C01433,Belgium,65+,Affluent,64200,582,Organic Web,2025-06-03,1
C01434,Germany,25-34,Mass Market,37100,693,Paid Search,2021-11-13,1
C01435,Germany,55-64,Mass Market,64800,604,Organic Web,2022-10-17,0
C01436,Germany,35-44,Mass Market,56300,511,Organic Web,2021-12-05,0
C01437,Belgium,55-64,Family,38000,660,Partner,2019-09-05,1
C01438,Belgium,25-34,Mass Market,43500,675,Branch,2020-12-26,1
C01439,Belgium,25-34,Mass Market,51900,666,Organic Web,2023-09-11,0
C01440,Belgium,25-34,Mass Market,50700,700,Organic Web,2024-10-22,1
C01441,France,25-34,Mass Market,46200,548,Paid Search,2025-12-28,1
C01442,Luxembourg,45-54,Family,53700,570,Organic Web,2026-07-18,1
C01443,Luxembourg,65+,Young Professional,19400,618,Referral,2025-10-01,1
C01444,France,65+,Young Professional,43600,552,Organic Web,2024-12-12,0
C01445,Netherlands,55-64,Mass Market,58600,662,Organic Web,2024-03-27,1
C01446,Belgium,35-44,Young Professional,28700,662,Organic Web,2025-08-30,1
C01447,Belgium,18-24,Mass Market,16900,753,Paid Search,2019-11-20,1
C01448,Germany,65+,Young Professional,38000,766,Referral,2019-10-21,1
C01449,Belgium,25-34,Affluent,68000,639,Organic Web,2025-11-30,0
C01450,Netherlands,45-54,Affluent,87600,795,Organic Web,2025-11-20,1
C01451,Germany,55-64,Mass Market,30100,620,Referral,2024-01-29,1
C01452,Germany,55-64,Family,56100,712,Organic Web,2026-06-12,0
C01453,Belgium,35-44,Young Professional,53700,672,Paid Search,2022-09-10,1
C01454,Netherlands,25-34,Mass Market,24200,629,Paid Search,2024-01-08,1
C01455,Belgium,45-54,Mass Market,53800,679,Organic Web,2022-01-13,1
C01456,Belgium,25-34,Young Professional,42700,756,Partner,2026-02-26,0
C01457,Belgium,18-24,Mass Market,30100,538,Branch,2022-09-06,1
C01458,Belgium,25-34,Senior,52900,605,Paid Search,2023-04-17,1
C01459,Belgium,25-34,Young Professional,57600,775,Organic Web,2021-01-13,1
C01460,Belgium,55-64,Mass Market,77100,844,Paid Search,2020-04-12,1
C01461,Belgium,35-44,Mass Market,41000,566,Branch,2025-04-03,1
C01462,France,25-34,Senior,34500,665,Organic Web,2024-12-19,1
C01463,Belgium,55-64,Senior,28700,668,Branch,2020-12-29,0
C01464,Belgium,55-64,Mass Market,61900,743,Organic Web,2020-12-20,0
C01465,Belgium,18-24,Young Professional,23700,711,Referral,2022-07-08,1
C01466,Germany,25-34,Mass Market,53700,722,Branch,2020-09-12,1
C01467,Belgium,35-44,Senior,45800,583,Branch,2021-03-03,1
C01468,Belgium,35-44,Young Professional,47600,631,Paid Search,2022-05-15,1
C01469,France,45-54,Young Professional,53000,630,Branch,2022-11-02,1
C01470,Belgium,18-24,Family,24600,758,Paid Search,2021-06-14,1
C01471,Belgium,35-44,Mass Market,38900,666,Organic Web,2026-03-11,1
C01472,France,55-64,Affluent,123700,703,Paid Search,2024-07-16,1
C01473,Belgium,45-54,Mass Market,69400,642,Branch,2021-03-24,1
C01474,France,18-24,Mass Market,25600,717,Organic Web,2024-09-29,1
C01475,Belgium,25-34,Young Professional,43800,697,Paid Search,2022-06-03,1
C01476,Netherlands,25-34,Mass Market,38700,658,Paid Search,2023-04-24,1
C01477,Belgium,25-34,Senior,42300,701,Organic Web,2021-06-23,1
C01478,Netherlands,65+,Young Professional,39500,816,Partner,2026-03-27,0
C01479,Belgium,65+,Mass Market,50700,699,Organic Web,2022-03-11,1
C01480,France,25-34,Family,37600,568,Referral,2019-03-02,0
C01481,Germany,18-24,Young Professional,34800,698,Paid Search,2024-04-03,1
C01482,Germany,18-24,Mass Market,27100,564,Paid Search,2022-12-11,0
C01483,France,35-44,Young Professional,73200,694,Referral,2022-12-14,1
C01484,France,25-34,Mass Market,31300,559,Branch,2023-06-09,1
C01485,Netherlands,35-44,Mass Market,63900,716,Organic Web,2025-03-27,1
C01486,Luxembourg,25-34,Young Professional,56400,689,Partner,2019-03-21,1
C01487,Belgium,25-34,Family,45200,669,Organic Web,2023-03-01,1
C01488,Belgium,18-24,Affluent,42600,514,Organic Web,2021-11-24,1
C01489,Netherlands,35-44,Affluent,102000,762,Paid Search,2022-12-12,1
C01490,Germany,25-34,Family,42100,634,Referral,2025-07-14,1
C01491,Belgium,35-44,Mass Market,43100,696,Organic Web,2019-08-24,1
C01492,Belgium,45-54,Family,53700,641,Partner,2020-11-11,1
C01493,Belgium,25-34,Young Professional,25800,680,Paid Search,2022-06-28,1
C01494,Germany,25-34,Family,43800,719,Organic Web,2023-04-11,1
C01495,Belgium,65+,Family,34200,592,Paid Search,2020-05-29,1
C01496,Luxembourg,18-24,Mass Market,27000,677,Organic Web,2022-01-04,0
C01497,Germany,18-24,Mass Market,30600,637,Organic Web,2026-05-27,1
C01498,Germany,25-34,Mass Market,35600,695,Organic Web,2020-06-18,1
C01499,France,55-64,Affluent,90300,654,Paid Search,2020-12-15,0
C01500,Belgium,35-44,Mass Market,45500,709,Organic Web,2020-12-01,1
C01501,Germany,35-44,Affluent,73800,749,Paid Search,2022-08-17,1
C01502,Netherlands,25-34,Family,43400,722,Paid Search,2020-07-23,1
C01503,Belgium,35-44,Young Professional,36100,680,Organic Web,2021-10-02,0
C01504,Luxembourg,25-34,Family,50300,598,Paid Search,2024-03-12,1
C01505,Belgium,35-44,Family,76300,657,Referral,2023-03-01,1
C01506,Netherlands,55-64,Young Professional,28000,649,Partner,2020-02-05,0
C01507,Belgium,55-64,Mass Market,69900,718,Referral,2020-10-28,1
C01508,Belgium,35-44,Young Professional,59000,709,Organic Web,2025-11-17,1
C01509,Germany,18-24,Family,33000,646,Referral,2023-09-15,1
C01510,Netherlands,45-54,Young Professional,58200,626,Paid Search,2024-03-06,1
C01511,France,35-44,Mass Market,64700,709,Branch,2021-08-08,1
C01512,Belgium,25-34,Young Professional,58100,593,Partner,2025-07-08,1
C01513,Belgium,25-34,Mass Market,26300,626,Paid Search,2022-05-02,1
C01514,Belgium,25-34,Family,33500,674,Organic Web,2019-01-20,1
C01515,Germany,18-24,Mass Market,31800,690,Organic Web,2021-11-07,1
C01516,Germany,18-24,Young Professional,25600,674,Referral,2019-05-16,1
C01517,Luxembourg,45-54,Mass Market,46900,629,Referral,2025-08-20,1
C01518,Belgium,18-24,Family,16700,621,Partner,2025-02-20,1
C01519,Belgium,35-44,Affluent,73600,645,Referral,2020-01-03,1
C01520,Belgium,45-54,Mass Market,40400,782,Branch,2026-02-21,1
C01521,Belgium,35-44,Mass Market,72700,737,Referral,2022-02-14,1
C01522,France,55-64,Young Professional,58000,796,Organic Web,2026-06-01,1
C01523,Germany,35-44,Senior,64700,576,Organic Web,2023-12-07,0
C01524,Luxembourg,35-44,Affluent,78500,713,Partner,2020-08-23,1
C01525,Germany,45-54,Young Professional,65000,678,Partner,2022-03-14,0
C01526,France,25-34,Senior,40600,694,Branch,2020-08-18,1
