transaction_id,account_id,customer_id,transaction_datetime,transaction_type,category,amount_eur,merchant_country,channel,is_international,is_suspicious
T0008512,A001867,C01148,2025-01-13 10:11:23,Direct Debit,Telecom,-80.58,Germany,Direct Debit,0,0
T0005459,A001760,C01088,2025-09-06 04:48:47,Transfer Out,Transfer,-100.15,Germany,Bank Transfer,0,0
T0000032,A003880,C02372,2024-06-19 11:05:05,Salary,Salary,2719.05,Belgium,Mobile App,0,0
T0004088,A001084,C00661,2025-02-22 18:05:46,Transfer In,Transfer,68.57,Belgium,Mobile App,0,0
T0009382,A000324,C00199,2025-09-17 10:05:28,Transfer Out,Transfer,-104.88,France,Mobile App,0,0
T0003083,A001173,C00715,2026-01-05 05:01:38,Transfer In,Transfer,613.11,Netherlands,Bank Transfer,0,0
T0000795,A000515,C00320,2026-06-26 10:46:45,Transfer In,Transfer,1890.79,Belgium,Mobile App,0,0
T0001309,A003372,C02063,2025-05-03 12:49:04,Card Purchase,Retail,-90.04,Belgium,Online,0,0
T0007307,A003437,C02103,2025-07-02 15:42:17,Card Purchase,Dining,-31.14,Germany,Online,0,0
T0006023,A000709,C00432,2024-03-18 06:32:44,Transfer In,Transfer,349.66,France,Mobile App,0,0
T0003537,A003391,C02073,2025-04-01 19:43:50,Transfer In,Transfer,1246.24,Belgium,Mobile App,0,0
T0003313,A000243,C00153,2026-02-04 03:33:58,Transfer In,Transfer,262.4,Germany,Mobile App,0,0
T0006418,A001472,C00903,2025-06-23 12:27:49,Direct Debit,Utilities,-87.75,Belgium,Direct Debit,0,0
T0008861,A000729,C00446,2024-06-27 08:20:47,Card Purchase,Healthcare,-84.43,Germany,Online,0,0
T0008698,A002305,C01415,2025-11-29 18:06:30,Card Purchase,Entertainment,-63.75,Belgium,Online,0,0
T0008996,A001907,C01172,2025-07-24 19:05:56,Card Purchase,Entertainment,-19.97,France,Online,0,0
T0006381,A000293,C00183,2026-07-16 03:26:20,Transfer Out,Transfer,-757.13,Belgium,Mobile App,0,0
T0003418,A001066,C00648,2025-02-10 14:23:40,Transfer Out,Transfer,-318.42,Netherlands,Mobile App,0,0
T0001604,A002092,C01284,2026-01-28 13:36:35,Direct Debit,Telecom,-61.07,Belgium,Direct Debit,0,0
T0007385,A000633,C00389,2026-02-17 09:02:11,Interest,Interest,15.49,Belgium,Bank Transfer,0,0
T0001751,A000867,C00530,2026-07-27 12:47:52,Card Purchase,Entertainment,-19.67,France,Card Present,0,0
T0007511,A003690,C02255,2026-04-24 11:05:45,Transfer Out,Transfer,-53.42,France,Mobile App,0,0
T0009676,A001428,C00876,2024-10-26 03:39:51,Card Purchase,Travel,-224.56,Belgium,Online,0,0
T0000777,A003345,C02047,2025-08-27 15:59:21,Card Purchase,Travel,-440.52,Belgium,Online,0,0
T0004326,A003991,C02440,2026-01-05 12:35:29,Cash Withdrawal,Cash,-100,Belgium,ATM,0,0
T0005911,A003597,C02201,2024-11-25 14:34:14,Direct Debit,Utilities,-168.73,Belgium,Direct Debit,0,0
T0004876,A001177,C00717,2026-01-15 02:04:50,Transfer Out,Transfer,-574.33,Belgium,Bank Transfer,0,0
T0009517,A001162,C00708,2025-11-18 18:24:15,Card Purchase,E-commerce,-65.67,Netherlands,Card Present,0,0
T0004223,A003493,C02136,2025-04-08 20:01:16,Transfer In,Transfer,273.81,France,Mobile App,0,0
T0003693,A003963,C02424,2025-12-05 12:14:52,Transfer In,Transfer,293.16,Belgium,Bank Transfer,0,1
T0007430,A000158,C00095,2024-09-07 23:03:56,Card Purchase,Travel,-312.1,France,Card Present,0,0
T0003896,A002531,C01551,2025-09-22 10:24:20,Cash Withdrawal,Cash,-100,Germany,ATM,0,0
T0008745,A002576,C01581,2025-10-25 14:52:54,Card Purchase,Groceries,-41.74,Spain,Online,1,1
T0002632,A000147,C00089,2024-03-23 11:52:58,Direct Debit,Housing,-705.76,Germany,Direct Debit,0,0
T0002229,A001962,C01203,2024-07-11 22:21:05,Transfer In,Transfer,16.13,Belgium,Bank Transfer,0,0
T0007080,A001120,C00683,2026-05-12 10:19:38,Transfer In,Transfer,159.07,Belgium,Bank Transfer,0,0
T0005638,A000058,C00034,2026-07-30 08:43:59,Card Purchase,Entertainment,-46.9,Belgium,Online,0,0
T0000967,A003325,C02036,2025-05-11 08:43:33,Direct Debit,Insurance,-90.73,Germany,Direct Debit,0,0
T0001190,A002182,C01337,2026-06-28 06:56:15,Card Purchase,Groceries,-60.65,Luxembourg,Online,0,0
T0006053,A000708,C00432,2025-12-12 05:34:45,Cash Withdrawal,Cash,-150,France,ATM,0,0
T0009554,A003492,C02136,2026-01-21 10:46:13,Card Purchase,E-commerce,-63.58,France,Card Present,0,0
T0008957,A003656,C02236,2025-10-12 20:51:06,Cash Withdrawal,Cash,-100,France,ATM,0,0
T0004563,A001534,C00942,2024-03-15 07:30:51,Transfer Out,Transfer,-455.01,Belgium,Bank Transfer,0,0
T0000560,A003958,C02419,2024-07-15 00:57:59,Card Purchase,Groceries,-30.83,Belgium,Online,0,0
T0005541,A001247,C00763,2024-04-09 23:41:33,Transfer In,Transfer,378.15,Belgium,Mobile App,0,0
T0008383,A001079,C00657,2026-01-15 10:45:32,Salary,Salary,2393.0,Germany,Mobile App,0,0
T0006925,A002277,C01399,2024-07-14 06:14:30,Transfer Out,Transfer,-213.16,Germany,Bank Transfer,0,0
T0005992,A003696,C02259,2024-09-07 22:58:22,Salary,Salary,3588.85,Netherlands,Mobile App,0,0
T0004234,A000803,C00490,2026-07-21 07:17:04,Cash Withdrawal,Cash,-20,Belgium,ATM,0,0
T0008241,A001198,C00730,2025-05-04 13:02:00,Card Purchase,Groceries,-50.93,Netherlands,Online,0,0
T0003885,A003075,C01885,2026-02-22 11:40:28,Transfer In,Transfer,942.59,Belgium,Bank Transfer,0,0
T0007017,A002251,C01383,2024-11-08 09:26:40,Transfer In,Transfer,180.01,Germany,Mobile App,0,0
T0003947,A002001,C01228,2024-08-27 06:08:57,Card Purchase,Groceries,-132.57,Belgium,Card Present,0,0
T0009489,A003466,C02118,2024-07-26 17:49:02,Transfer In,Transfer,70.82,Belgium,Mobile App,0,0
T0003911,A002680,C01635,2024-10-23 16:26:15,Card Purchase,Fuel,-40.34,Belgium,Card Present,0,0
T0003994,A001630,C01003,2025-11-26 17:53:46,Transfer Out,Transfer,-502.0,Germany,Bank Transfer,0,0
T0009751,A000274,C00170,2026-03-24 04:47:28,Transfer In,Transfer,353.13,Germany,Mobile App,0,0
T0004476,A003916,C02396,2025-03-21 15:37:20,Card Purchase,Groceries,-38.73,Netherlands,Card Present,0,0
T0001365,A003714,C02269,2025-11-11 12:27:29,Transfer Out,Transfer,-57.26,France,Bank Transfer,0,0
T0008442,A001077,C00655,2025-03-21 02:47:14,Transfer In,Transfer,340.66,Netherlands,Bank Transfer,0,0
T0005067,A000331,C00204,2026-07-09 00:34:11,Transfer In,Transfer,108.54,Netherlands,Mobile App,0,0
T0003926,A002850,C01741,2025-12-03 20:38:18,Card Purchase,Groceries,-60.68,Germany,Online,0,0
T0009699,A002184,C01338,2026-01-12 23:55:28,Card Purchase,Dining,-131.97,Germany,Online,0,0
T0008073,A000403,C00252,2025-08-05 23:04:06,Transfer In,Transfer,224.02,Netherlands,Mobile App,0,0
T0004915,A003009,C01842,2024-07-20 14:50:14,Card Purchase,Entertainment,-20.68,Belgium,Card Present,0,0
T0007412,A002974,C01818,2025-07-27 09:45:25,Transfer Out,Transfer,-881.88,Belgium,Bank Transfer,0,0
T0004972,A003927,C02402,2026-06-29 14:56:08,Transfer In,Transfer,318.14,Belgium,Mobile App,0,0
T0006010,A001053,C00642,2024-01-26 14:04:47,Transfer In,Transfer,268.28,Germany,Bank Transfer,0,0
T0006598,A001183,C00722,2024-12-16 05:20:37,Transfer In,Transfer,153.07,France,Mobile App,0,0
T0002868,A004009,C02451,2024-07-16 18:48:37,Transfer Out,Transfer,-451.48,Germany,Mobile App,0,0
T0001444,A001687,C01038,2026-04-21 20:08:57,Card Purchase,Groceries,-81.64,France,Card Present,0,0
T0007685,A002597,C01591,2026-05-19 07:02:15,Card Purchase,Retail,-105.43,Netherlands,Card Present,0,0
T0009320,A000526,C00325,2026-08-26 17:01:47,Card Purchase,Retail,-36.64,Netherlands,Online,0,0
T0009152,A003937,C02409,2024-12-16 15:25:47,Transfer In,Transfer,783.53,Luxembourg,Bank Transfer,0,0
T0000983,A000715,C00437,2026-08-21 13:44:37,Direct Debit,Telecom,-94.51,Belgium,Direct Debit,0,0
T0005398,A001385,C00849,2026-02-21 19:04:37,Card Purchase,Groceries,-117.19,France,Card Present,0,0
T0002105,A001524,C00937,2024-09-14 15:00:31,Card Purchase,Healthcare,-51.72,Germany,Card Present,0,0
T0001333,A000336,C00206,2026-08-24 05:17:37,Transfer In,Transfer,147.41,Germany,Bank Transfer,0,0
T0005063,A003126,C01911,2025-10-10 13:46:50,Transfer Out,Transfer,-501.91,France,Mobile App,0,0
T0007418,A000445,C00277,2025-06-13 17:19:02,Card Purchase,Groceries,-24.73,Belgium,Card Present,0,0
T0002367,A001657,C01018,2024-11-20 04:21:44,Card Purchase,E-commerce,-95.24,Germany,Card Present,0,0
T0008867,A003321,C02034,2024-04-02 04:40:21,Card Purchase,E-commerce,-84.2,Belgium,Online,0,0
T0001447,A001598,C00983,2025-11-24 21:34:02,Card Purchase,Entertainment,-18.3,Belgium,Card Present,0,0
T0001451,A003311,C02029,2025-04-06 00:58:32,Card Purchase,E-commerce,-45.26,Luxembourg,Mobile App,0,0
T0009072,A001260,C00770,2024-12-18 02:37:28,Card Purchase,E-commerce,-127.1,Germany,Online,0,0
T0004577,A001786,C01101,2024-04-15 09:52:33,Transfer In,Transfer,18.51,Belgium,Bank Transfer,0,0
T0000306,A002213,C01357,2024-08-24 04:31:14,Direct Debit,Insurance,-105.99,Belgium,Direct Debit,0,0
T0007504,A000412,C00257,2024-04-22 14:16:20,Salary,Salary,3282.72,Belgium,Mobile App,0,0
T0006396,A002503,C01535,2024-01-21 05:19:29,Salary,Salary,4226.28,Belgium,Bank Transfer,0,0
T0002054,A002104,C01293,2024-04-22 18:24:46,Card Purchase,Dining,-29.33,France,Card Present,0,0
T0004780,A001229,C00749,2025-08-16 15:36:26,Transfer Out,Transfer,-272.59,Belgium,Mobile App,0,0
T0002846,A002600,C01593,2025-11-26 03:16:48,Direct Debit,Telecom,-66.17,Belgium,Direct Debit,0,0
T0007587,A000567,C00350,2026-07-29 03:22:15,Card Purchase,Travel,-212.36,Belgium,Online,0,0
T0006789,A003033,C01858,2024-12-26 14:54:07,Card Purchase,E-commerce,-133.65,Netherlands,Card Present,1,0
T0003795,A002982,C01823,2024-09-24 18:32:44,Transfer Out,Transfer,-237.57,Netherlands,Bank Transfer,0,0
T0009598,A001079,C00657,2025-02-09 02:20:33,Direct Debit,Telecom,-44.72,Germany,Direct Debit,0,0
T0007568,A002811,C01717,2025-08-15 08:52:00,Card Purchase,Travel,-244.64,France,Online,0,0
T0006726,A002642,C01616,2024-04-08 10:12:45,Card Purchase,Travel,-290.56,Luxembourg,Card Present,0,0
T0000773,A000393,C00244,2026-06-10 13:07:00,Cash Withdrawal,Cash,-250,Germany,ATM,0,0
T0008018,A001016,C00621,2025-07-06 06:28:26,Direct Debit,Housing,-1018.96,France,Direct Debit,0,0
T0006797,A003473,C02123,2025-07-01 04:54:59,Transfer In,Transfer,320.77,France,Mobile App,0,0
T0005079,A002300,C01412,2026-06-20 17:47:02,Transfer In,Transfer,203.47,Netherlands,Bank Transfer,0,0
T0007716,A000766,C00471,2025-11-26 17:28:07,Transfer In,Transfer,185.4,Belgium,Bank Transfer,0,0
T0009708,A003665,C02241,2026-08-19 23:41:20,Interest,Interest,10.09,Belgium,Bank Transfer,0,0
T0007139,A003998,C02444,2025-06-12 14:01:34,Card Purchase,Retail,-183.58,Luxembourg,Mobile App,0,0
T0009959,A000465,C00287,2025-12-01 01:56:33,Card Purchase,E-commerce,-164.36,Germany,Card Present,0,0
T0000457,A002944,C01800,2026-07-22 06:58:12,Transfer In,Transfer,2275.28,Netherlands,Mobile App,0,0
T0003165,A001659,C01019,2025-09-27 14:44:03,Card Purchase,Entertainment,-37.56,Belgium,Mobile App,0,0
T0007382,A000732,C00448,2025-04-03 09:54:09,Transfer Out,Transfer,-132.74,France,Bank Transfer,0,0
T0004604,A003133,C01915,2024-03-22 22:15:27,Direct Debit,Telecom,-66.96,Belgium,Direct Debit,0,0
T0003240,A000620,C00382,2025-02-17 21:42:36,Transfer In,Transfer,585.69,France,Mobile App,0,0
T0009067,A004071,C02488,2025-02-01 06:24:19,Card Purchase,Groceries,-62.51,France,Card Present,0,0
T0003785,A002819,C01720,2024-09-22 18:03:27,Transfer In,Transfer,85.16,France,Mobile App,0,0
T0004885,A001114,C00680,2026-03-06 11:00:48,Direct Debit,Telecom,-62.6,Belgium,Direct Debit,0,0
T0003742,A001627,C01000,2026-08-19 05:54:20,Transfer Out,Transfer,-255.21,France,Mobile App,0,0
T0002426,A003008,C01841,2024-01-02 13:02:04,Salary,Salary,2186.74,Netherlands,Mobile App,0,0
T0008250,A002458,C01509,2024-09-22 18:32:33,Card Purchase,E-commerce,-129.27,Germany,Card Present,0,0
T0009374,A003790,C02315,2026-08-15 14:58:51,Salary,Salary,3778.86,France,Bank Transfer,0,0
T0005102,A000237,C00150,2025-05-10 22:51:16,Direct Debit,Subscriptions,-26.04,Germany,Direct Debit,0,0
T0003579,A003881,C02372,2024-06-20 05:06:53,Interest,Interest,4.19,Belgium,Bank Transfer,0,1
T0007640,A003291,C02017,2024-07-06 23:40:50,Transfer In,Transfer,117.28,Belgium,Mobile App,0,0
T0003244,A003551,C02169,2025-10-09 07:24:58,Cash Withdrawal,Cash,-80,Germany,ATM,0,0
T0005972,A000511,C00318,2025-09-13 04:11:06,Salary,Salary,3517.87,Belgium,Mobile App,0,0
T0004300,A000776,C00475,2025-08-18 22:40:46,Transfer Out,Transfer,-319.47,Belgium,Mobile App,0,0
T0002023,A000760,C00467,2025-04-16 15:48:51,Direct Debit,Telecom,-51.72,Belgium,Direct Debit,0,0
T0008776,A001265,C00774,2025-06-24 07:16:59,Salary,Salary,2484.44,Belgium,Bank Transfer,0,0
T0004225,A000051,C00031,2025-11-02 18:58:50,Transfer Out,Transfer,-2110.96,France,Mobile App,0,0
T0003412,A000910,C00556,2024-05-06 15:58:41,Interest,Interest,2.99,Belgium,Mobile App,0,0
T0008508,A001709,C01054,2024-05-13 13:45:17,Card Purchase,Healthcare,-58.99,Germany,Mobile App,0,0
T0004942,A004084,C02498,2026-06-02 14:27:13,Transfer In,Transfer,325.71,Belgium,Mobile App,0,0
T0003534,A001095,C00667,2026-08-22 09:34:54,Transfer In,Transfer,493.72,France,Bank Transfer,0,0
T0004879,A002358,C01448,2024-09-11 14:34:30,Salary,Salary,2268.58,Germany,Mobile App,0,0
T0007057,A003580,C02190,2025-06-18 05:47:29,Direct Debit,Housing,-770.03,France,Direct Debit,0,0
T0009414,A003723,C02275,2024-09-21 01:09:54,Direct Debit,Insurance,-113.93,Belgium,Direct Debit,0,0
T0008218,A002683,C01637,2025-05-12 16:31:55,Transfer In,Transfer,319.16,Belgium,Bank Transfer,0,0
T0003907,A001562,C00958,2025-04-26 11:04:20,Transfer Out,Transfer,-109.56,Belgium,Mobile App,0,0
T0003485,A001975,C01210,2025-09-01 14:16:54,Transfer In,Transfer,983.2,Germany,Bank Transfer,0,0
T0000685,A003698,C02260,2026-02-13 13:41:07,Card Purchase,Fuel,-47.81,Netherlands,Card Present,0,0
T0008220,A000246,C00155,2024-06-27 18:06:46,Direct Debit,Housing,-1170.59,Belgium,Direct Debit,0,0
T0008411,A001692,C01041,2026-08-23 03:22:54,Transfer Out,Transfer,-35.36,France,Bank Transfer,0,0
T0003482,A000973,C00595,2026-06-12 23:23:17,Cash Withdrawal,Cash,-60,Belgium,ATM,0,0
T0000156,A003177,C01945,2024-10-13 23:34:18,Transfer In,Transfer,355.29,Netherlands,Bank Transfer,0,0
T0004838,A001404,C00862,2024-07-10 10:41:02,Card Purchase,Entertainment,-20.71,France,Card Present,0,0
T0005835,A000191,C00118,2025-04-20 14:31:00,Transfer Out,Transfer,-111.62,Belgium,Bank Transfer,0,0
T0008890,A002499,C01532,2025-01-31 07:30:46,Card Purchase,Groceries,-59.29,Belgium,Card Present,0,0
T0009840,A003377,C02065,2024-07-14 14:02:58,Direct Debit,Subscriptions,-30.6,Germany,Direct Debit,0,0
T0000532,A003875,C02368,2024-11-10 08:55:08,Transfer In,Transfer,406.85,Germany,Mobile App,0,0
T0008455,A003551,C02169,2026-01-10 22:57:47,Transfer In,Transfer,210.0,Germany,Mobile App,0,0
T0008540,A003330,C02038,2024-01-31 19:27:41,Transfer Out,Transfer,-94.07,Netherlands,Bank Transfer,0,0
T0000141,A001004,C00613,2025-03-26 06:35:03,Transfer Out,Transfer,-533.42,France,Mobile App,0,0
T0008450,A003819,C02333,2026-06-06 22:34:35,Transfer Out,Transfer,-780.41,Netherlands,Bank Transfer,0,0
T0006775,A001123,C00684,2025-04-15 13:42:43,Direct Debit,Housing,-925.41,France,Direct Debit,0,0
T0003677,A002102,C01292,2024-01-18 14:59:37,Transfer In,Transfer,1144.75,Netherlands,Mobile App,0,0
T0004578,A000634,C00389,2024-07-15 19:11:12,Card Purchase,Fuel,-25.94,Belgium,Card Present,0,0
T0007641,A002078,C01275,2024-04-24 03:12:59,Card Purchase,Travel,-353.97,Belgium,Online,0,0
T0001241,A002037,C01250,2025-10-06 10:10:56,Cash Withdrawal,Cash,-200,Netherlands,ATM,0,0
T0004226,A001288,C00790,2025-10-07 14:22:20,Card Purchase,Retail,-38.96,Belgium,Card Present,0,0
T0002611,A002236,C01373,2026-03-24 02:23:16,Transfer In,Transfer,246.16,Belgium,Bank Transfer,0,0
T0009041,A000174,C00106,2024-09-17 19:18:57,Cash Withdrawal,Cash,-40,Netherlands,ATM,0,0
T0002530,A000980,C00599,2026-01-16 18:29:12,Transfer Out,Transfer,-649.39,Netherlands,Mobile App,0,0
T0001183,A003209,C01966,2026-08-07 16:56:46,Card Purchase,Healthcare,-224.07,Belgium,Online,0,0
T0004360,A002676,C01634,2025-07-02 15:06:07,Transfer Out,Transfer,-265.94,Netherlands,Bank Transfer,0,0
T0009814,A002855,C01744,2025-07-17 16:44:54,Cash Withdrawal,Cash,-60,Belgium,ATM,0,0
T0006851,A000592,C00365,2026-07-09 18:05:44,Card Purchase,Retail,-112.84,Belgium,Card Present,0,0
T0006187,A002328,C01432,2024-08-29 05:57:32,Direct Debit,Telecom,-56.68,Netherlands,Direct Debit,0,0
T0006376,A003076,C01885,2025-07-08 14:36:04,Card Purchase,Travel,-324.47,Belgium,Card Present,0,0
T0009529,A002830,C01728,2024-03-30 04:03:00,Transfer In,Transfer,806.25,Germany,Mobile App,0,0
T0003903,A003627,C02218,2025-01-22 01:01:50,Card Purchase,Travel,-258.36,Belgium,Card Present,0,0
T0001033,A001075,C00654,2024-06-21 22:16:21,Card Purchase,Travel,-443.52,Belgium,Online,0,0
T0007814,A002626,C01606,2024-12-27 18:27:51,Transfer In,Transfer,798.35,Netherlands,Mobile App,0,0
T0003687,A001338,C00822,2024-03-09 18:09:27,Transfer Out,Transfer,-166.85,Luxembourg,Mobile App,0,0
T0008987,A002098,C01288,2026-05-03 03:38:38,Card Purchase,Retail,-117.59,Netherlands,Card Present,0,0
T0007941,A002264,C01391,2024-07-30 19:23:35,Card Purchase,Travel,-158.66,Netherlands,Card Present,0,0
T0000971,A000441,C00275,2024-04-27 12:46:37,Transfer In,,478.88,Belgium,Bank Transfer,0,0
T0001004,A003848,C02351,2026-05-23 14:20:24,Transfer In,Transfer,111.47,Belgium,Bank Transfer,0,0
T0007096,A000808,C00492,2025-07-11 00:49:02,Salary,Salary,3335.96,France,Bank Transfer,0,0
T0008471,A003049,C01869,2024-01-16 17:25:36,Transfer Out,Transfer,-52.88,Belgium,Bank Transfer,0,0
T0004789,A003754,C02292,2025-09-10 14:12:40,Transfer In,Transfer,277.22,Netherlands,Mobile App,0,0
T0006353,A001650,C01014,2024-09-05 04:42:18,Interest,Interest,10.12,Luxembourg,Bank Transfer,0,0
T0000187,A000916,C00560,2024-02-04 23:52:54,Card Purchase,Fuel,-44.05,Luxembourg,Card Present,0,0
T0006498,A000358,C00223,2025-08-07 18:47:11,Transfer In,Transfer,416.89,Belgium,Bank Transfer,0,0
T0005432,A000478,C00295,2025-02-03 13:53:12,Direct Debit,Subscriptions,-34.58,Belgium,Direct Debit,0,0
T0003832,A001442,C00885,2026-03-04 08:31:27,Transfer Out,Transfer,-305.32,Germany,Bank Transfer,0,0
T0005461,A002401,C01475,2025-02-24 15:58:28,Card Purchase,Groceries,-44.72,Belgium,Card Present,0,0
T0004166,A001290,C00791,2025-11-02 00:22:17,Card Purchase,Entertainment,-59.36,Belgium,Mobile App,0,0
T0004247,A000302,C00188,2025-10-01 15:37:18,Direct Debit,Telecom,-27.12,Netherlands,Direct Debit,0,0
T0008196,A001774,C01096,2025-04-21 16:40:02,Transfer In,Transfer,124.63,Netherlands,Bank Transfer,0,0
T0009791,A000158,C00095,2024-01-24 06:59:17,Card Purchase,Retail,-36.06,France,Online,0,0
T0002046,A002588,C01585,2024-05-12 11:00:23,Transfer In,Transfer,203.66,France,Mobile App,0,0
T0005635,A002384,C01465,2025-06-03 05:46:11,Transfer Out,Transfer,-80.69,Belgium,Bank Transfer,0,0
T0009932,A003051,C01871,2026-04-29 05:02:18,Direct Debit,Housing,-711.01,France,Direct Debit,0,0
T0008586,A002012,C01234,2026-05-31 10:35:36,Transfer In,,1328.13,Belgium,Bank Transfer,0,0
T0000546,A003818,C02333,2025-10-29 16:50:49,Transfer Out,Transfer,-662.93,Netherlands,Mobile App,0,0
T0000183,A002330,C01433,2026-01-29 04:53:24,Direct Debit,Housing,-806.63,Belgium,Direct Debit,0,0
T0008268,A002656,C01624,2025-09-28 20:31:33,Card Purchase,E-commerce,-132.89,Belgium,Online,0,0
T0008973,A003643,C02228,2024-04-18 18:41:57,Salary,Salary,4015.39,France,Bank Transfer,0,0
T0000108,A000487,C00302,2026-02-26 06:48:09,Card Purchase,Entertainment,-23.62,France,Card Present,0,0
T0008882,A000998,C00609,2024-10-01 03:12:40,Card Purchase,E-commerce,-77.54,Germany,Card Present,0,0
T0001446,A003783,C02310,2026-06-16 11:35:08,Card Purchase,Entertainment,-104.65,Belgium,Card Present,0,0
T0001006,A000867,C00530,2025-07-01 03:08:29,Card Purchase,Travel,-48.98,France,Card Present,0,0
T0009013,A000694,C00425,2024-01-21 16:34:13,Cash Withdrawal,Cash,-250,Belgium,ATM,0,0
T0004583,A000049,C00029,2025-06-10 16:51:54,Card Purchase,Travel,-450.54,Netherlands,Online,0,0
T0009277,A000758,C00465,2025-06-18 20:22:22,Card Purchase,Travel,-462.56,Belgium,Online,0,0
T0005961,A002818,C01720,2025-09-19 14:30:33,Transfer In,Transfer,255.71,France,Mobile App,0,0
T0003850,A003142,C01921,2024-07-14 16:33:42,Transfer In,Transfer,159.34,Belgium,Mobile App,0,0
T0001327,A000378,C00236,2026-01-30 01:39:54,Transfer In,Transfer,243.67,Belgium,Mobile App,0,0
T0004796,A000231,C00147,2024-07-11 08:40:47,Card Purchase,Travel,-101.09,Netherlands,Online,0,0
T0005604,A000259,C00162,2024-03-20 03:44:09,Transfer Out,Transfer,-181.19,France,Bank Transfer,0,0
T0001026,A003741,C02286,2024-01-12 15:37:54,Card Purchase,E-commerce,-41.61,Luxembourg,Card Present,1,0
T0007527,A002560,C01570,2026-04-18 06:56:24,Card Purchase,Entertainment,-21.3,France,Mobile App,0,0
T0003268,A002539,C01556,2026-04-17 07:20:24,Transfer In,Transfer,476.88,Germany,Bank Transfer,0,0
T0000613,A003158,C01932,2025-08-04 20:46:14,Direct Debit,Subscriptions,-23.98,Belgium,Direct Debit,0,0
T0002259,A003334,C02041,2025-09-29 02:32:20,Direct Debit,Housing,-709.68,France,Direct Debit,0,0
T0000312,A002272,C01397,2026-01-11 10:53:07,Card Purchase,Groceries,-106.44,France,Card Present,0,0
T0001565,A002601,C01593,2025-08-22 16:33:37,Card Purchase,Travel,-464.0,Belgium,Online,0,0
T0009912,A001317,C00811,2024-10-30 11:36:44,Salary,Salary,7339.6,Belgium,Bank Transfer,0,0
T0007124,A001474,C00905,2026-02-02 13:52:08,Cash Withdrawal,Cash,-20,Belgium,ATM,0,0
T0006683,A001138,C00694,2025-02-16 01:49:03,Transfer In,Transfer,131.11,Belgium,Bank Transfer,0,0
T0003660,A000499,C00311,2025-09-28 17:54:05,Transfer In,Transfer,1485.85,Belgium,Mobile App,0,0
T0002538,A002081,C01277,2024-07-09 20:06:44,Direct Debit,Telecom,-63.35,France,Direct Debit,0,0
T0006245,A000853,C00522,2024-02-20 17:11:36,Card Purchase,Fuel,-30.93,Netherlands,Card Present,0,0
T0005023,A003401,C02079,2025-03-29 14:28:49,Salary,Salary,4466.66,Belgium,Mobile App,0,0
T0002981,A002149,C01318,2025-09-14 16:55:37,Transfer In,Transfer,317.69,Luxembourg,Mobile App,0,0
T0006948,A002227,C01367,2026-04-01 00:27:51,Transfer In,Transfer,741.25,France,Mobile App,0,0
T0006497,A002089,C01282,2025-12-13 07:16:28,Transfer Out,Transfer,-200.68,Belgium,Bank Transfer,0,0
T0004257,A002738,C01673,2024-05-15 21:24:58,Card Purchase,Entertainment,-11.62,France,Online,0,0
T0000489,A002334,C01435,2026-07-31 09:16:30,Card Purchase,E-commerce,-177.27,Germany,Mobile App,0,0
T0004045,A003948,C02415,2026-07-31 23:55:32,Transfer Out,Transfer,-698.69,Germany,Bank Transfer,0,0
T0000004,A000661,C00406,2026-01-30 18:48:10,Card Purchase,Healthcare,-171.7,,Online,0,0
T0005332,A000201,C00127,2025-03-11 00:30:04,Transfer Out,Transfer,-237.86,Belgium,Bank Transfer,0,0
T0003234,A000069,C00041,2025-02-01 18:58:09,Card Purchase,Fuel,-93.16,Netherlands,Card Present,0,0
T0000791,A000554,C00343,2026-03-09 03:11:55,Transfer Out,Transfer,-136.56,Belgium,Mobile App,0,0
T0008083,A002023,C01241,2026-06-04 20:48:02,Transfer In,Transfer,272.24,Belgium,Mobile App,0,0
T0000860,A001964,C01205,2026-08-09 04:35:01,Transfer Out,Transfer,-47.3,Germany,Mobile App,0,0
T0003279,A002918,C01782,2024-05-27 06:44:24,Card Purchase,Dining,-33.66,Belgium,Card Present,0,0
T0005342,A001057,C00643,2024-11-04 08:52:50,Card Purchase,Entertainment,-56.5,Netherlands,Online,0,0
T0008677,A002356,C01447,2026-06-29 22:10:49,Transfer Out,Transfer,-198.27,Belgium,Bank Transfer,0,0
T0005672,A001122,C00683,2025-05-01 21:28:42,Card Purchase,Dining,-60.8,Belgium,Online,0,0
T0005138,A002546,C01560,2026-02-09 19:44:31,Transfer In,Transfer,179.88,Germany,Bank Transfer,0,0
T0009926,A003057,C01874,2024-08-29 17:04:33,Transfer Out,Transfer,-70.45,Belgium,Bank Transfer,0,0
T0007472,A001885,C01157,2024-05-30 00:41:10,Transfer Out,Transfer,-227.97,Belgium,Mobile App,0,0
T0005263,A002509,C01538,2024-03-30 10:04:55,Transfer In,Transfer,186.22,Netherlands,Bank Transfer,0,0
T0003986,A001210,C00737,2026-07-09 06:22:34,Interest,Interest,17.58,Belgium,Mobile App,0,0
T0002006,A002133,C01308,2025-06-05 15:59:54,Card Purchase,Groceries,-71.0,Luxembourg,Mobile App,0,0
T0000778,A000460,C00285,2026-07-26 11:19:28,Transfer Out,Transfer,-637.53,France,Mobile App,0,0
T0002770,A003249,C01991,2025-06-30 22:35:07,Transfer In,Transfer,186.61,Belgium,Mobile App,0,0
